timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,attack_type
1742701370.249396,104.23.90.199,172.20.71.29,15821,123,NTP,262,64,,normal
1742701370.384226,172.17.49.213,203.0.113.184,59566,443,TLS,708,128,3.0,normal
1742701372.005785,172.22.74.68,104.19.58.29,54504,80,HTTP,444,128,10.0,normal
1742701372.573151,10.227.23.44,203.0.113.23,64260,53,UDP,692,32,,normal
1742701373.021655,192.168.1.96,64.171.149.139,24305,80,HTTP,1264,32,20.0,normal
1742701380.539898,192.168.1.199,198.51.100.73,12688,22,TCP,269,128,44.0,normal
1742701383.692468,10.69.202.199,104.25.8.100,57331,443,HTTPS,368,64,25.0,normal
1742701384.037681,82.20.250.168,172.16.0.59,25399,53,DNS,91,32,,normal
1742701386.788954,192.168.1.220,74.193.246.86,42757,53,DNS,66,32,,normal
1742701386.921922,28.234.184.146,172.23.202.232,35842,443,HTTPS,380,32,26.0,normal
1742701388.13215,172.16.0.62,198.51.100.150,49882,8443,HTTPS,739,32,4.0,normal
1742701388.146845,10.51.28.65,198.51.100.39,13718,8443,HTTPS,314,128,48.0,normal
1742701388.504053,172.23.187.16,198.51.100.111,25704,443,TLS,519,32,41.0,normal
1742701392.736459,104.20.115.12,172.27.86.140,23095,25,TCP,524,32,30.0,normal
1742701393.016486,192.168.1.90,33.180.81.217,60754,443,HTTPS,809,64,40.0,normal
1742701393.973742,172.22.77.199,181.11.233.78,55292,123,UDP,780,128,,normal
1742701394.394822,203.0.113.13,192.168.1.114,10261,443,HTTPS,673,64,50.0,normal
1742701394.728871,10.108.238.30,84.57.7.3,55479,53,DNS,165,32,,normal
1742701395.069242,10.0.0.174,203.0.113.169,45161,21,TCP,363,128,31.0,normal
1742701398.020752,192.168.1.57,203.0.113.136,61825,80,TCP,358,64,36.0,normal
1742701398.885043,10.194.106.2,104.22.56.89,39150,443,TLS,268,128,11.0,normal
1742701399.770095,172.24.62.52,104.19.90.205,19917,443,TLS,446,64,12.0,normal
1742701399.925885,198.51.100.105,192.168.1.229,54483,0,ICMP,138,128,,normal
1742701401.012463,82.133.202.249,10.217.3.193,28390,80,TCP,175,64,48.0,normal
1742701402.748152,172.16.0.242,203.0.113.182,62328,443,TLS,660,32,35.0,normal
1742701402.842047,198.51.100.128,10.0.0.22,25178,8443,HTTPS,873,32,46.0,normal
1742701403.633216,172.26.84.149,104.16.71.133,13040,80,HTTP,784,64,30.0,normal
1742701405.207556,104.29.42.62,172.17.172.253,25857,53,DNS,141,64,,normal
1742701405.355811,192.168.1.113,104.23.167.224,27063,443,HTTPS,950,128,35.0,normal
1742701405.947053,7.220.156.104,10.0.0.35,32697,8080,HTTP,316,128,10.0,normal
1742701405.987211,172.18.212.245,203.0.113.208,17087,21,TCP,108,32,54.0,normal
1742701406.603492,192.168.1.31,203.0.113.110,57377,53,DNS,176,128,,normal
1742701408.946874,192.168.1.150,186.90.47.25,57568,22,SSH,744,128,43.0,normal
1742701409.315136,192.168.1.197,104.20.20.94,52582,80,HTTP,1013,64,54.0,normal
1742701409.733695,192.168.1.196,1.105.28.131,53157,25,TCP,404,64,61.0,normal
1742701412.006737,104.16.139.236,172.17.194.216,12632,443,HTTPS,423,64,20.0,normal
1742701412.801784,10.0.0.83,104.22.234.237,41365,445,SMB,665,64,,normal
1742701417.236495,203.0.113.76,172.16.0.193,18541,443,TLS,576,128,37.0,normal
1742701418.332088,192.168.1.182,104.30.82.8,48815,443,HTTPS,452,128,8.0,normal
1742701418.743049,192.168.1.179,164.145.150.25,39392,53,DNS,179,32,,normal
1742701418.941478,10.251.92.127,104.22.45.251,42744,22,TCP,343,64,55.0,normal
1742701421.393364,10.124.227.82,74.210.198.99,50636,53,DNS,296,32,,normal
1742701423.656713,10.0.0.142,104.30.164.241,13129,53,DNS,259,32,,normal
1742701423.990176,203.0.113.159,10.75.39.218,52664,443,TCP,753,64,17.0,normal
1742701424.07189,10.103.52.234,67.235.243.179,45602,25,TCP,571,128,10.0,normal
1742701425.373239,13.16.228.213,10.0.0.18,57258,21,FTP,404,32,33.0,normal
1742701429.249126,10.198.219.185,203.0.113.67,15370,25,TCP,130,32,1.0,normal
1742701430.053901,10.0.0.189,203.0.113.223,55395,0,ICMP,281,32,,normal
1742701431.90368,146.44.30.246,192.168.1.141,55760,0,ICMP,228,64,,normal
1742701433.266499,172.24.185.58,7.8.220.84,15261,25,TCP,190,32,59.0,normal
1742701433.759453,10.0.0.116,198.51.100.132,14854,123,NTP,290,128,,normal
1742701440.570501,192.168.1.19,198.51.100.192,47549,23,TELNET,326,128,,normal
1742701441.038031,47.179.92.230,10.203.141.193,28149,21,TCP,157,128,50.0,normal
1742701441.151265,104.22.132.58,192.168.1.180,22736,443,TCP,554,64,49.0,normal
1742701445.648474,172.21.58.53,67.54.160.86,33979,80,HTTP,339,32,19.0,normal
1742701445.710471,172.23.77.152,203.0.113.242,34437,8443,HTTPS,400,128,24.0,normal
1742701446.585533,172.31.233.66,203.0.113.125,54416,22,TCP,206,64,56.0,normal
1742701446.952587,192.168.1.251,198.51.100.20,29990,8080,HTTP,610,32,21.0,normal
1742701448.734918,172.23.233.253,150.5.161.126,34301,80,TCP,655,32,57.0,normal
1742701449.145407,10.0.0.191,104.21.209.89,14588,80,HTTP,1033,128,11.0,normal
1742701454.2576,172.22.220.123,104.21.188.112,44281,22,TCP,755,32,1.0,normal
1742701455.045012,192.168.1.4,104.21.115.243,27023,53,DNS,109,128,,normal
1742701455.058631,118.35.172.80,192.168.1.64,42617,443,TLS,522,32,35.0,normal
1742701455.785773,172.16.0.145,203.0.113.37,48961,53,UDP,600,128,,normal
1742701456.087539,144.66.186.36,172.17.251.237,17222,22,TCP,613,128,29.0,normal
1742701458.622625,192.168.1.117,200.129.29.114,34398,8443,HTTPS,1484,32,5.0,normal
1742701459.115858,10.0.0.170,104.16.4.114,21308,22,SSH,185,32,27.0,normal
1742701459.141882,192.168.1.239,203.0.113.20,38905,80,HTTP,433,32,2.0,normal
1742701461.111422,203.0.113.222,172.28.202.210,51300,1900,UDP,790,64,,normal
1742701461.379374,172.22.120.31,203.0.113.79,56947,443,TCP,313,128,36.0,normal
1742701461.920772,172.27.125.131,104.28.235.177,57931,22,SSH,385,32,7.0,normal
1742701462.2335,10.0.0.216,104.22.201.36,31540,80,HTTP,1156,128,37.0,normal
1742701467.127876,192.168.1.75,104.31.7.102,12146,8443,HTTPS,780,32,56.0,normal
1742701467.489624,192.168.1.207,104.17.132.2,10322,8080,HTTP,983,32,29.0,normal
1742701467.629499,172.16.0.166,104.17.130.225,46024,445,SMB,1443,32,,normal
1742701467.661216,203.0.113.124,172.16.0.38,57110,53,DNS,292,64,,normal
1742701469.605294,192.168.1.146,183.245.242.96,61597,21,TCP,210,32,40.0,normal
1742701471.258933,96.179.97.28,10.0.0.25,42849,53,DNS,162,32,,normal
1742701471.895723,172.16.0.224,104.25.231.141,12988,123,UDP,732,64,,normal
1742701472.223154,192.168.1.138,203.0.113.5,15960,80,HTTP,503,32,15.0,normal
1742701472.811944,198.51.100.154,192.168.1.33,30081,123,UDP,383,32,,normal
1742701474.720739,172.16.0.87,104.17.82.62,34702,80,TCP,548,64,21.0,normal
1742701475.025584,192.168.1.146,104.30.104.182,37185,53,DNS,269,32,,normal
1742701475.180455,152.122.143.82,172.16.0.170,30163,53,DNS,163,128,,normal
1742701475.482842,10.0.0.205,182.202.103.226,13931,80,HTTP,663,32,49.0,normal
1742701477.19157,172.26.70.47,198.51.100.73,18950,1900,UDP,329,128,,normal
1742701478.982958,172.24.106.123,203.0.113.217,14120,3389,RDP,267,32,,normal
1742701479.329271,172.16.0.249,19.210.2.48,45008,80,HTTP,959,128,33.0,normal
1742701481.133037,192.168.1.24,203.0.113.201,59722,443,TLS,230,64,61.0,normal
1742701482.100637,104.16.73.218,192.168.1.196,23875,80,HTTP,889,128,32.0,normal
1742701484.600585,104.23.82.31,192.168.1.105,15895,8080,HTTP,763,32,7.0,normal
1742701485.354328,192.168.1.39,100.17.107.10,33267,22,SSH,614,32,55.0,normal
1742701492.301295,10.0.0.179,198.51.100.141,48953,443,HTTPS,1001,64,46.0,normal
1742701492.410249,10.177.63.43,203.0.113.194,58530,23,TELNET,654,32,,normal
1742701492.91715,139.171.25.109,192.168.1.90,40098,22,SSH,793,128,35.0,normal
1742701496.80964,172.27.52.169,203.0.113.241,11351,3389,RDP,167,64,,normal
1742701498.298384,10.92.59.203,198.51.100.84,33448,80,HTTP,236,64,18.0,normal
1742701502.585789,71.161.123.253,172.31.214.80,56827,445,SMB,1002,128,,normal
1742701502.745957,10.0.0.10,203.0.113.5,32461,21,TCP,717,32,58.0,normal
1742701503.507656,10.0.0.35,37.33.214.79,62230,22,SSH,347,128,59.0,normal
1742701503.684341,104.16.71.223,10.0.0.160,48362,21,TCP,710,64,1.0,normal
1742701504.830426,192.168.1.22,192.46.20.163,42432,21,TCP,150,64,31.0,normal
1742701507.524802,192.168.1.40,198.51.100.81,18283,8443,HTTPS,339,128,54.0,normal
1742701507.574693,10.134.16.137,198.51.100.56,32788,8443,HTTPS,926,32,52.0,normal
1742701508.283053,203.0.113.55,192.168.1.212,50112,53,DNS,273,64,,normal
1742701508.541909,104.30.102.192,10.0.0.70,42276,80,TCP,506,64,26.0,normal
1742701508.715423,10.151.233.171,198.51.100.15,59209,22,TCP,732,64,16.0,normal
1742701509.748923,10.199.154.50,104.28.7.96,48048,53,DNS,162,64,,normal
1742701510.57517,10.96.137.195,82.65.160.250,15439,443,HTTPS,634,128,52.0,normal
1742701510.628015,10.210.125.254,145.4.170.9,51013,8443,HTTPS,1256,128,59.0,normal
1742701510.730449,198.51.100.161,172.16.13.213,42366,443,TCP,665,32,19.0,normal
1742701512.045476,192.168.1.169,198.51.100.100,46992,8080,HTTP,876,128,20.0,normal
1742701512.762947,55.239.249.94,10.31.238.36,40095,1900,UDP,680,32,,normal
1742701514.052472,210.99.122.118,172.24.220.207,52591,443,TLS,558,128,32.0,normal
1742701514.996618,10.41.137.173,203.0.113.215,13723,0,ICMP,264,64,,normal
1742701516.816117,192.168.1.105,203.0.113.202,17979,443,HTTPS,1427,32,63.0,normal
1742701517.657442,192.168.1.220,104.23.232.190,14659,80,HTTP,660,64,18.0,normal
1742701518.057857,192.168.1.164,198.51.100.16,50289,21,TCP,201,64,16.0,normal
1742701519.861982,203.0.113.90,172.20.81.241,12388,53,DNS,106,32,,normal
1742701522.431763,55.25.179.5,10.0.0.121,43461,8080,HTTP,1101,32,3.0,normal
1742701522.811102,198.51.100.68,192.168.1.131,62707,443,HTTPS,643,32,46.0,normal
1742701523.830082,172.27.230.46,176.127.95.99,62977,443,HTTPS,1324,32,27.0,normal
1742701523.897849,192.168.1.49,203.0.113.232,46846,80,TCP,619,128,20.0,normal
1742701525.959274,203.0.113.187,172.19.242.112,13157,53,DNS,296,32,,normal
1742701527.029879,172.24.0.38,145.11.105.132,37844,443,HTTPS,383,128,7.0,normal
1742701527.532032,104.18.54.87,192.168.1.176,25260,3389,RDP,121,128,,normal
1742701528.387253,10.0.0.92,104.29.181.236,19767,443,HTTPS,226,128,61.0,normal
1742701528.478692,172.25.214.133,104.18.16.25,63042,80,HTTP,692,32,54.0,normal
1742701528.916226,192.168.1.215,203.0.113.10,63891,25,TCP,634,32,60.0,normal
1742701528.964549,104.28.241.107,10.233.68.177,16404,53,UDP,679,64,,normal
1742701529.390495,172.28.70.102,198.51.100.30,38397,22,TCP,488,64,45.0,normal
1742701532.744471,192.168.1.186,198.51.100.237,52389,22,SSH,746,128,48.0,normal
1742701536.258778,10.0.0.241,104.24.66.155,24145,8443,HTTPS,1120,128,0.0,normal
1742701537.050765,172.16.0.194,198.51.100.165,53239,8080,HTTP,1146,128,0.0,normal
1742701540.076371,172.23.214.121,203.0.113.246,35943,443,HTTPS,855,32,55.0,normal
1742701540.900664,192.168.1.20,203.0.113.82,30926,53,UDP,567,128,,normal
1742701543.310798,198.51.100.202,10.176.203.133,20910,22,TCP,199,128,24.0,normal
1742701543.318695,172.30.152.56,198.51.100.91,27394,3389,RDP,331,32,,normal
1742701543.341865,192.168.1.3,198.51.100.26,25933,53,DNS,162,32,,normal
1742701545.044548,172.24.136.103,3.83.28.28,17933,443,HTTPS,885,32,38.0,normal
1742701545.461078,104.21.249.99,172.16.16.25,57221,123,NTP,163,32,,normal
1742701545.647181,104.24.220.186,172.16.216.91,42129,80,HTTP,855,32,30.0,normal
1742701548.540024,10.249.172.24,203.0.113.240,56787,8080,HTTP,238,32,9.0,normal
1742701549.574767,192.168.1.13,63.80.35.41,16298,0,ICMP,240,32,,normal
1742701550.2034,10.0.0.96,104.23.50.207,41037,53,DNS,131,64,,normal
1742701552.152505,172.16.0.26,198.51.100.3,56455,53,UDP,702,32,,normal
1742701553.088772,203.0.113.96,192.168.1.216,60292,8443,HTTPS,1046,32,56.0,normal
1742701554.168212,192.168.1.183,114.228.148.49,46730,22,SSH,367,64,34.0,normal
1742701554.492447,10.59.75.28,169.190.147.91,28960,443,TCP,315,128,0.0,normal
1742701554.85479,104.17.110.87,172.16.0.146,52183,22,TCP,310,32,11.0,normal
1742701554.910066,172.28.145.169,203.0.113.214,23953,80,TCP,622,128,56.0,normal
1742701555.134662,172.18.188.61,104.148.230.180,47753,80,HTTP,879,64,35.0,normal
1742701555.845724,172.16.182.162,203.0.113.104,58679,8080,HTTP,849,32,8.0,normal
1742701556.62215,172.17.187.222,198.51.100.18,44123,8080,HTTP,1265,128,54.0,normal
1742701558.268981,192.168.1.92,203.0.113.144,20476,445,SMB,776,64,,normal
1742701558.633468,10.150.233.147,198.51.100.96,47687,443,TLS,581,64,54.0,normal
1742701561.203521,192.168.1.2,104.27.39.199,11768,25,TCP,328,64,54.0,normal
1742701561.796888,104.16.161.36,172.16.0.181,27331,443,TLS,786,128,59.0,normal
1742701562.229502,142.184.15.231,192.168.1.188,56804,0,ICMP,281,128,,normal
1742701564.745383,192.168.1.173,198.51.100.228,42399,443,TLS,320,128,38.0,normal
1742701566.93741,172.26.230.255,203.0.113.63,49095,8443,HTTPS,657,64,20.0,normal
1742701567.370385,10.51.179.68,203.0.113.161,32331,161,UDP,309,128,,normal
1742701569.219716,157.222.122.19,10.139.204.58,29470,0,ICMP,79,128,,normal
1742701569.665032,192.168.1.211,198.51.100.215,23832,8443,HTTPS,1307,32,35.0,normal
1742701569.787635,172.26.62.215,203.0.113.2,34913,22,SSH,359,32,59.0,normal
1742701570.157225,172.18.241.199,185.180.79.7,60233,8443,HTTPS,1073,32,60.0,normal
1742701571.340604,172.16.167.22,104.31.184.246,16977,22,TCP,264,32,26.0,normal
1742701571.932035,203.0.113.199,172.16.0.129,35130,0,ICMP,287,128,,normal
1742701572.298189,100.188.72.189,192.168.1.219,45740,22,SSH,453,32,6.0,normal
1742701573.391446,172.22.162.52,203.0.113.104,54083,22,SSH,787,128,35.0,normal
1742701575.045051,203.0.113.178,10.20.4.233,20017,53,DNS,278,64,,normal
1742701576.776141,192.168.1.156,190.131.35.82,62897,443,HTTPS,363,64,28.0,normal
1742701577.207562,192.168.1.40,198.51.100.12,37815,0,ICMP,296,128,,normal
1742701577.317567,43.115.227.10,10.164.26.222,39199,0,ICMP,214,128,,normal
1742701581.860272,203.0.113.42,172.16.0.124,27979,8443,HTTPS,797,64,63.0,normal
1742701583.586827,172.16.131.92,198.51.100.78,43849,23,TELNET,654,64,,normal
1742701584.900537,172.16.0.97,95.135.194.11,12116,22,SSH,702,128,35.0,normal
1742701587.629611,192.168.1.218,104.17.97.239,19224,443,HTTPS,601,32,2.0,normal
1742701589.030943,10.136.184.77,118.107.245.175,41194,53,DNS,278,128,,normal
1742701591.339096,192.168.1.145,16.13.253.6,19329,3389,RDP,218,128,,normal
1742701591.540005,172.16.0.78,104.18.48.164,57720,8443,HTTPS,1250,128,26.0,normal
1742701592.159663,104.19.210.37,10.0.0.146,16586,80,TCP,415,128,42.0,normal
1742701592.944033,192.168.1.164,104.27.157.108,14886,80,TCP,578,64,45.0,normal
1742701593.780358,172.22.89.150,198.51.100.36,22029,8443,HTTPS,1249,32,41.0,normal
1742701595.616077,172.25.234.166,203.0.113.70,15346,22,SSH,664,64,62.0,normal
1742701600.517297,172.16.0.43,104.18.76.164,23879,443,TLS,261,32,10.0,normal
1742701600.620648,192.168.1.97,104.17.41.211,56244,53,DNS,113,64,,normal
1742701601.481187,10.127.93.226,104.21.168.118,35657,443,TLS,630,64,32.0,normal
1742701605.595027,192.168.1.73,203.0.113.106,53896,443,TLS,206,128,60.0,normal
1742701607.745301,192.168.1.223,143.201.43.100,41925,443,TCP,288,128,22.0,normal
1742701607.966238,203.0.113.133,10.182.111.77,60824,21,FTP,1049,64,27.0,normal
1742701612.351773,172.23.75.133,112.144.33.100,45617,443,HTTPS,467,64,31.0,normal
1742701613.234664,10.0.0.95,203.0.113.165,43488,443,HTTPS,1001,32,25.0,normal
1742701614.615931,104.19.33.42,192.168.1.76,57793,53,DNS,206,64,,normal
1742701616.494763,172.17.213.133,157.172.167.198,21362,443,TLS,415,128,12.0,normal
1742701617.712132,198.51.100.248,192.168.1.208,10067,21,FTP,624,128,53.0,normal
1742701618.390795,104.23.98.108,192.168.1.97,22355,8443,HTTPS,1228,128,1.0,normal
1742701618.536959,192.168.1.216,119.107.253.145,23588,80,HTTP,635,128,26.0,normal
1742701618.589597,172.23.245.124,203.0.113.238,36649,443,HTTPS,1438,32,41.0,normal
1742701619.937037,192.168.1.8,198.51.100.225,57945,20,FTP,499,64,30.0,normal
1742701620.680174,198.51.100.7,172.28.110.109,46365,8080,HTTP,702,32,9.0,normal
1742701621.952438,192.168.1.68,99.68.7.72,32138,8080,HTTP,638,128,59.0,normal
1742701623.198528,10.0.0.247,104.20.5.238,23115,8080,HTTP,1457,128,51.0,normal
1742701623.310755,64.18.83.180,10.130.223.9,35426,443,TCP,149,128,7.0,normal
1742701624.913406,203.0.113.167,172.30.63.226,19969,8443,HTTPS,1397,128,62.0,normal
1742701626.429816,10.93.177.248,21.108.143.105,57577,587,SMTP,546,64,35.0,normal
1742701627.229339,192.168.1.26,203.0.113.171,48331,8443,HTTPS,1323,32,37.0,normal
1742701627.474999,203.0.113.42,172.24.86.102,21677,123,NTP,221,128,,normal
1742701629.041182,10.100.250.70,198.51.100.50,38540,80,TCP,338,128,46.0,normal
1742701631.198603,203.0.113.6,10.207.20.163,46618,443,TLS,436,32,46.0,normal
1742701632.024148,192.168.1.121,203.0.113.78,19422,53,DNS,146,128,,normal
1742701633.95082,198.51.100.211,172.25.131.244,62024,443,HTTPS,850,128,39.0,normal
1742701634.351687,192.168.1.169,40.41.79.86,20945,8443,HTTPS,1052,64,29.0,normal
1742701635.80223,10.22.185.25,203.0.113.228,41778,8080,HTTP,548,128,39.0,normal
1742701637.028984,116.68.174.31,10.209.60.238,49933,68,DHCP,165,128,,normal
1742701637.421923,192.168.1.124,104.19.218.157,30182,80,HTTP,778,32,41.0,normal
1742701637.747068,192.168.1.233,104.30.68.66,37412,8443,HTTPS,1032,128,8.0,normal
1742701638.940365,192.168.1.250,12.159.54.63,52292,123,UDP,702,64,,normal
1742701639.140911,10.0.0.1,48.121.196.175,53369,53,UDP,438,32,,normal
1742701640.708471,192.168.1.77,54.64.255.43,49448,0,ICMP,194,128,,normal
1742701641.290726,218.82.206.160,10.97.37.236,60803,22,SSH,757,128,3.0,normal
1742701644.236019,203.0.113.51,192.168.1.144,57559,8443,HTTPS,412,128,49.0,normal
1742701644.417485,203.0.113.234,10.235.211.9,54669,0,ICMP,155,32,,normal
1742701647.605494,192.168.1.29,104.30.118.136,44227,53,DNS,216,128,,normal
1742701648.730057,10.248.31.73,104.21.200.205,48205,8080,HTTP,898,64,6.0,normal
1742701652.896569,192.168.1.76,198.51.100.40,15713,80,HTTP,1360,32,29.0,normal
1742701655.56466,145.212.24.249,172.26.17.17,11321,53,UDP,670,32,,normal
1742701657.639628,172.27.104.218,74.15.213.233,60514,8443,HTTPS,990,128,27.0,normal
1742701657.840177,10.237.81.55,198.51.100.81,39681,20,FTP,560,32,63.0,normal
1742701659.61875,10.0.0.99,150.245.121.87,18978,80,HTTP,1313,128,26.0,normal
1742701659.96248,172.19.140.163,203.0.113.147,54157,53,DNS,252,64,,normal
1742701666.845539,104.21.82.210,10.0.0.221,29829,53,DNS,96,128,,normal
1742701667.513268,172.16.0.63,198.51.100.42,41337,0,ICMP,148,128,,normal
1742701669.301467,172.23.217.65,190.53.110.1,35012,443,TLS,751,64,1.0,normal
1742701669.628788,172.16.0.153,202.102.39.253,35471,80,TCP,738,32,52.0,normal
1742701670.750479,192.168.1.137,198.51.100.120,21311,53,DNS,181,32,,normal
1742701674.379741,172.22.124.183,198.51.100.141,11329,22,TCP,228,32,22.0,normal
1742701674.53258,203.0.113.41,192.168.1.98,44596,8443,HTTPS,503,128,24.0,normal
1742701675.992272,192.168.1.50,203.0.113.238,32884,25,SMTP,220,64,18.0,normal
1742701677.323332,104.17.29.41,192.168.1.43,41127,161,UDP,632,32,,normal
1742701678.57165,10.64.5.80,104.25.140.213,24918,22,SSH,259,128,20.0,normal
1742701680.960856,172.24.5.73,179.45.255.58,40186,8080,HTTP,1194,32,10.0,normal
1742701681.013552,116.135.247.155,172.29.110.139,23748,443,TCP,278,64,8.0,normal
1742701682.931964,172.16.0.181,195.79.27.25,24039,8080,HTTP,803,64,59.0,normal
1742701683.192718,104.17.0.157,172.24.210.125,20971,53,DNS,297,32,,normal
1742701687.329616,172.26.199.58,203.0.113.67,41563,8443,HTTPS,456,128,48.0,normal
1742701687.96619,192.168.1.119,67.113.94.241,56655,22,TCP,632,32,24.0,normal
1742701688.204466,10.0.0.93,104.16.128.134,50955,8080,HTTP,837,32,19.0,normal
1742701689.607081,192.168.1.147,203.0.113.110,39786,22,TCP,450,128,20.0,normal
1742701689.854165,192.168.1.42,104.27.212.139,29814,161,UDP,565,64,,normal
1742701690.35144,10.0.0.114,104.22.64.243,56310,25,TCP,252,128,39.0,normal
1742701690.542378,10.121.172.92,184.47.175.26,38826,0,ICMP,72,64,,normal
1742701692.224513,188.132.47.177,192.168.1.176,37339,8443,HTTPS,839,64,54.0,normal
1742701693.937215,172.24.40.239,150.216.98.201,21643,80,HTTP,280,64,47.0,normal
1742701694.625174,192.168.1.8,203.0.113.254,19625,25,TCP,568,128,21.0,normal
1742701695.642014,104.26.95.114,192.168.1.217,39230,8080,HTTP,486,32,19.0,normal
1742701697.061349,192.168.1.144,203.0.113.8,14451,8080,HTTP,1020,128,45.0,normal
1742701698.252399,172.25.115.116,202.244.242.44,57175,68,DHCP,329,32,,normal
1742701698.444648,101.253.186.113,172.16.0.189,27403,20,FTP,496,64,19.0,normal
1742701699.009486,192.168.1.53,198.51.100.237,61239,53,DNS,118,32,,normal
1742701699.092155,172.23.201.210,188.123.102.76,55729,443,HTTPS,270,128,63.0,normal
1742701700.485228,10.235.115.211,203.0.113.80,55816,8080,HTTP,1122,64,63.0,normal
1742701701.718611,10.0.0.211,104.25.231.13,61373,80,HTTP,858,32,7.0,normal
